date_time	Request_count
1998-07-13 09:27:00	105353.94
1998-07-13 09:28:00	105985.55
1998-07-13 09:29:00	104841.81
1998-07-13 09:30:00	103894.55
1998-07-13 09:31:00	107755.78
1998-07-13 09:32:00	106497.95
1998-07-13 09:33:00	105489.15
1998-07-13 09:34:00	108365.11
1998-07-13 09:35:00	107032.71
1998-07-13 09:36:00	105972.586
1998-07-13 09:37:00	107129.27
1998-07-13 09:38:00	105928.016
1998-07-13 09:39:00	104858.35
1998-07-13 09:40:00	104382.78
1998-07-13 09:41:00	103203.26
1998-07-13 09:42:00	102324.57
1998-07-13 09:43:00	106048.31
1998-07-13 09:44:00	104856.914
1998-07-13 09:45:00	103927.62
1998-07-13 09:46:00	103824.266
1998-07-13 09:47:00	102692.99
1998-07-13 09:48:00	101905.15
1998-07-13 09:49:00	110007.125
1998-07-13 09:50:00	108687.64
1998-07-13 09:51:00	107552.76
1998-07-13 09:52:00	110795.99
1998-07-13 09:53:00	109354.91
1998-07-13 09:54:00	108149.484
1998-07-13 09:55:00	112605.78
1998-07-13 09:56:00	110999.77
1998-07-13 09:57:00	109741.6
1998-07-13 09:58:00	111150.23
1998-07-13 09:59:00	109567.86
1998-07-13 09:00:00	108379.48
1998-07-13 09:01:00	107075.08
1998-07-13 09:02:00	105828.27
1998-07-13 09:03:00	104798.88
1998-07-13 09:04:00	109360.555
1998-07-13 09:05:00	107979.875
1998-07-13 09:06:00	106924.04
1998-07-13 09:07:00	111740.42
1998-07-13 09:08:00	110331.09
1998-07-13 10:09:00	109063.14
1998-07-13 10:10:00	114747.29
1998-07-13 10:11:00	113120.9
1998-07-13 10:12:00	111711.914
1998-07-13 10:13:00	124574.73
1998-07-13 10:14:00	122282.13
1998-07-13 10:15:00	120491.1
1998-07-13 10:16:00	111078.87
1998-07-13 10:17:00	109061.74
1998-07-13 10:18:00	107792.695
1998-07-13 10:19:00	104631.086
1998-07-13 10:20:00	103372.81
1998-07-13 10:21:00	102491.195
1998-07-13 10:22:00	108547.23
1998-07-13 10:23:00	107335.695
1998-07-13 10:24:00	106401.65
1998-07-13 10:25:00	107592.92
1998-07-13 10:26:00	106363.51
1998-07-13 10:27:00	105331.22
1998-07-13 10:28:00	106036.22
1998-07-13 10:29:00	104884.73
1998-07-13 10:30:00	103916.69
1998-07-13 10:31:00	107883.75
1998-07-13 10:32:00	106604.57
1998-07-13 10:33:00	105553.25
1998-07-13 10:34:00	108339.42
1998-07-13 10:35:00	107027.555
1998-07-13 10:36:00	105951.17
1998-07-13 10:37:00	107217.41
1998-07-13 10:38:00	105997.24
1998-07-13 10:39:00	104918.8
1998-07-13 10:40:00	104357.38
1998-07-13 10:41:00	103189.47
1998-07-13 10:42:00	102310.03
1998-07-13 10:43:00	106193.86
1998-07-13 10:44:00	104968.03
1998-07-13 10:45:00	104025.33
1998-07-13 10:46:00	103810.945
1998-07-13 10:47:00	102679.97
1998-07-13 10:48:00	101873.06
1998-07-13 10:49:00	109779.805
1998-07-13 10:50:00	108537.36
1998-07-13 10:51:00	107379.01
1998-07-13 10:52:00	111037.29
1998-07-13 10:53:00	109523.45
1998-07-13 10:54:00	108313.96
1998-07-13 10:55:00	112324.445
1998-07-13 10:56:00	110819.68
1998-07-13 10:57:00	109540.68
1998-07-13 10:58:00	111209.69
1998-07-13 10:59:00	109614.62
1998-07-13 10:00:00	108425.555
1998-07-13 10:01:00	107350.266
1998-07-13 10:02:00	106020.62
1998-07-13 10:03:00	104998.7
1998-07-13 10:04:00	109432.86
1998-07-13 10:05:00	108031.5
1998-07-13 10:06:00	106969.76
1998-07-13 10:07:00	111982.74
1998-07-13 10:08:00	110482.45
1998-07-13 11:09:00	109216.586
1998-07-13 11:10:00	114710.29
1998-07-13 11:11:00	113095.46
1998-07-13 11:12:00	111677.71
1998-07-13 11:13:00	124711.64
1998-07-13 11:14:00	122380.01
1998-07-13 11:15:00	120577.625
1998-07-13 11:16:00	111140.26
1998-07-13 11:17:00	109109.01
1998-07-13 11:18:00	107833.14
1998-07-13 11:19:00	104547.945
1998-07-13 11:20:00	103309.016
1998-07-13 11:21:00	102422.63
1998-07-13 11:22:00	108569.86
1998-07-13 11:23:00	107362.52
1998-07-13 11:24:00	106420.164
1998-07-13 11:25:00	107703.61
1998-07-13 11:26:00	106447.46
1998-07-13 11:27:00	105398.56
1998-07-13 11:28:00	106059.38
1998-07-13 11:29:00	104899.63
1998-07-13 11:30:00	103921.96
1998-07-13 11:31:00	107633.44
1998-07-13 11:32:00	106427.07
1998-07-13 11:33:00	105366.8
1998-07-13 11:34:00	108241.56
1998-07-13 11:35:00	106955.83
1998-07-13 11:36:00	105900.88
1998-07-13 11:37:00	107391.01
1998-07-13 11:38:00	106129.26
1998-07-13 11:39:00	105039.98
1998-07-13 11:40:00	104186.36
1998-07-13 11:41:00	103069.06
1998-07-13 11:42:00	102189.1
1998-07-13 11:43:00	106113.29
1998-07-13 11:44:00	104906.9
1998-07-13 11:45:00	103970.83
1998-07-13 11:46:00	103896.445
1998-07-13 11:47:00	102744.086
1998-07-13 11:48:00	101942.695
1998-07-13 11:49:00	109952.07
1998-07-13 11:50:00	108653.086
1998-07-13 11:51:00	107510.7
1998-07-13 11:52:00	110786.0
1998-07-13 11:53:00	109350.984
1998-07-13 11:54:00	108144.68
1998-07-13 11:55:00	112449.1
1998-07-13 11:56:00	110882.75
1998-07-13 11:57:00	109632.24
1998-07-13 11:58:00	111358.32
1998-07-13 11:59:00	109742.61
1998-07-13 11:00:00	108552.82
1998-07-13 11:01:00	107282.375
1998-07-13 11:02:00	105986.98
1998-07-13 11:03:00	104955.02
1998-07-13 11:04:00	109457.51
1998-07-13 11:05:00	108024.625
1998-07-13 11:06:00	106986.6
1998-07-13 11:07:00	111678.24
1998-07-13 11:08:00	110279.39
1998-07-13 12:09:00	109000.98
1998-07-13 12:10:00	114753.95
1998-07-13 12:11:00	113117.8
1998-07-13 12:12:00	111706.84
1998-07-13 12:13:00	124357.45
1998-07-13 12:14:00	122141.586
1998-07-13 12:15:00	120340.39
1998-07-13 12:16:00	111154.09
1998-07-13 12:17:00	109158.08
1998-07-13 12:18:00	107847.59
1998-07-13 12:19:00	104525.195
1998-07-13 12:20:00	103324.31
1998-07-13 12:21:00	102460.18
1998-07-13 12:22:00	108634.69
1998-07-13 12:23:00	107411.77
1998-07-13 12:24:00	106513.28
1998-07-13 12:25:00	107597.02
1998-07-13 12:26:00	106384.33
1998-07-13 12:27:00	105389.08
1998-07-13 12:28:00	105732.71
1998-07-13 12:29:00	104681.734
1998-07-13 12:30:00	103755.664
1998-07-13 12:31:00	107744.14
1998-07-13 12:32:00	106511.04
1998-07-13 12:33:00	105515.5
1998-07-13 12:34:00	108124.945
1998-07-13 12:35:00	106878.66
1998-07-13 12:36:00	105844.625
1998-07-13 12:37:00	107169.56
1998-07-13 12:38:00	105966.12
1998-07-13 12:39:00	104933.555
1998-07-13 12:40:00	104164.68
1998-07-13 12:41:00	103070.79
1998-07-13 12:42:00	102221.836
1998-07-13 12:43:00	105997.234
1998-07-13 12:44:00	104835.16
1998-07-13 12:45:00	103941.49
1998-07-13 12:46:00	103825.46
1998-07-13 12:47:00	102759.016
1998-07-13 12:48:00	102011.73
1998-07-13 12:49:00	109494.305
1998-07-13 12:50:00	108359.74
1998-07-13 12:51:00	107281.71
1998-07-13 12:52:00	110716.85
1998-07-13 12:53:00	109306.07
1998-07-13 12:54:00	108140.69
1998-07-13 12:55:00	112228.83
1998-07-13 12:56:00	110735.24
1998-07-13 12:57:00	109525.61
1998-07-13 12:58:00	111055.84
1998-07-13 12:59:00	109513.42
1998-07-13 12:00:00	108374.0
1998-07-13 12:01:00	107482.016
1998-07-13 12:02:00	106164.92
1998-07-13 12:03:00	105198.7
1998-07-13 12:04:00	109370.54
1998-07-13 12:05:00	108001.38
1998-07-13 12:06:00	106975.54
1998-07-13 12:07:00	111762.18
1998-07-13 12:08:00	110322.414
1998-07-13 13:09:00	109086.266
1998-07-13 13:10:00	114571.164
1998-07-13 13:11:00	112985.0
1998-07-13 13:12:00	111601.02
1998-07-13 13:13:00	124299.8
1998-07-13 13:00:00	122097.23
1998-07-13 13:01:00	120325.516
1998-07-13 13:02:00	112576.58
1998-07-13 13:03:00	110177.47
1998-07-13 13:04:00	108850.52
1998-07-13 13:05:00	109377.984
1998-07-13 13:06:00	108010.98
1998-07-13 13:07:00	106858.15
1998-07-13 13:13:00	111117.03
1998-07-13 13:14:00	109715.84
1998-07-13 13:15:00	108659.82
1998-07-13 13:16:00	112534.914
1998-07-13 13:17:00	110823.49
1998-07-13 13:18:00	109676.375
1998-07-13 13:19:00	112765.12
1998-07-13 13:20:00	111249.625
1998-07-13 13:21:00	109893.695
1998-07-13 13:22:00	113713.914
1998-07-13 13:23:00	112098.35
1998-07-13 13:24:00	110847.16
1998-07-13 13:25:00	115006.98
1998-07-13 13:26:00	113269.9
1998-07-13 13:27:00	111910.02
1998-07-13 13:28:00	114093.96
1998-07-13 13:29:00	112438.695
1998-07-13 13:30:00	111121.0
1998-07-13 13:31:00	112323.47
1998-07-13 13:32:00	110754.92
1998-07-13 13:33:00	109508.06
1998-07-13 13:34:00	111930.38
1998-07-13 13:35:00	110500.32
1998-07-13 13:36:00	109286.08
1998-07-13 13:37:00	112959.17
1998-07-13 13:38:00	111452.02
1998-07-13 13:39:00	110259.195
1998-07-13 13:40:00	112564.31
1998-07-13 13:41:00	111036.07
1998-07-13 13:42:00	109790.16
1998-07-13 13:43:00	112601.39
1998-07-13 13:44:00	111076.62
1998-07-13 13:45:00	109795.51
1998-07-13 13:46:00	110546.46
1998-07-13 13:47:00	109133.05
1998-07-13 13:48:00	107978.4
1998-07-13 13:49:00	111969.46
1998-07-13 13:50:00	110424.055
1998-07-13 13:51:00	109327.016
1998-07-13 13:52:00	111704.12
1998-07-13 13:53:00	110305.36
1998-07-13 13:54:00	109068.6
1998-07-13 13:55:00	108645.61
1998-07-13 13:56:00	107341.19
1998-07-13 13:57:00	106332.81
1998-07-13 13:58:00	109530.695
1998-07-13 13:59:00	108252.13
1998-07-13 14:13:00	107165.39
1998-07-13 14:14:00	104039.39
1998-07-13 14:15:00	103025.98
1998-07-13 14:16:00	102217.51
1998-07-13 14:17:00	115406.95
1998-07-13 14:18:00	113958.195
1998-07-13 14:19:00	112704.18
1998-07-13 14:20:00	114244.22
1998-07-13 14:21:00	112596.38
1998-07-13 14:22:00	111234.83
1998-07-13 14:23:00	113841.77
1998-07-13 14:24:00	112205.29
1998-07-13 14:25:00	110873.59
1998-07-13 14:26:00	114909.086
1998-07-13 14:27:00	113238.3
1998-07-13 14:28:00	111863.26
1998-07-13 14:29:00	114898.695
1998-07-13 14:30:00	113169.695
1998-07-13 14:31:00	111785.13
1998-07-13 14:32:00	112770.42
1998-07-13 14:33:00	111184.64
1998-07-13 14:34:00	109899.99
1998-07-13 14:35:00	108686.23
1998-07-13 14:36:00	107348.77
1998-07-13 14:37:00	106349.22
1998-07-13 14:38:00	112981.5
1998-07-13 14:39:00	111494.72
1998-07-13 14:40:00	110287.85
1998-07-13 14:41:00	114704.92
1998-07-13 14:42:00	113145.484
1998-07-13 14:43:00	111771.74
1998-07-13 14:44:00	109878.95
1998-07-13 14:45:00	108418.81
1998-07-13 14:46:00	107323.54
1998-07-13 14:47:00	111038.94
1998-07-13 14:48:00	109663.78
1998-07-13 14:49:00	108557.87
1998-07-13 14:50:00	111152.68
1998-07-13 14:51:00	109752.84
1998-07-13 14:52:00	108616.14
1998-07-13 14:53:00	110954.51
1998-07-13 14:54:00	109549.336
1998-07-13 14:55:00	108416.734
1998-07-13 14:56:00	108557.195
1998-07-13 14:57:00	107315.14
1998-07-13 14:58:00	106248.75
1998-07-13 14:59:00	107370.35
1998-07-13 14:00:00	106090.02
1998-07-13 14:01:00	105220.016
1998-07-13 14:02:00	107641.45
1998-07-13 14:03:00	106532.84
1998-07-13 14:04:00	105517.54
1998-07-13 14:05:00	106873.984
1998-07-13 14:06:00	105662.61
1998-07-13 14:07:00	104832.266
1998-07-13 14:08:00	109512.69
1998-07-13 14:09:00	108282.08
1998-07-13 14:10:00	107188.836
1998-07-13 14:11:00	108295.51
1998-07-13 14:12:00	106999.125
1998-07-13 15:13:00	106017.88
1998-07-13 15:14:00	98521.734
1998-07-13 15:15:00	97831.97
1998-07-13 15:16:00	97131.32
1998-07-13 15:17:00	115680.5
1998-07-13 15:18:00	114203.81
1998-07-13 15:19:00	113224.484
1998-07-13 15:20:00	114016.81
1998-07-13 15:21:00	112478.1
1998-07-13 15:22:00	111099.26
1998-07-13 15:23:00	113869.4
1998-07-13 15:24:00	112208.375
1998-07-13 15:25:00	110870.89
1998-07-13 15:26:00	114889.86
1998-07-13 15:27:00	113202.3
1998-07-13 15:28:00	111831.17
1998-07-13 15:29:00	114839.73
1998-07-13 15:30:00	113110.266
1998-07-13 15:31:00	111722.08
1998-07-13 15:32:00	112650.93
1998-07-13 15:33:00	111093.61
1998-07-13 15:34:00	109806.37
1998-07-13 15:35:00	108593.195
1998-07-13 15:36:00	107314.43
1998-07-13 15:37:00	106337.13
1998-07-13 15:38:00	112822.16
1998-07-13 15:39:00	111387.19
1998-07-13 15:40:00	110187.96
1998-07-13 15:41:00	115061.43
1998-07-13 15:42:00	113426.234
1998-07-13 15:43:00	112055.56
1998-07-13 15:44:00	109713.875
1998-07-13 15:45:00	108304.91
1998-07-13 15:46:00	107223.49
1998-07-13 15:47:00	111174.6
1998-07-13 15:48:00	109766.8
1998-07-13 15:49:00	108646.28
1998-07-13 15:50:00	111200.41
1998-07-13 15:51:00	109776.94
1998-07-13 15:52:00	108617.27
1998-07-13 15:53:00	111015.7
1998-07-13 15:54:00	109570.69
1998-07-13 15:55:00	108450.32
1998-07-13 15:56:00	108982.89
1998-07-13 15:57:00	107617.65
1998-07-13 15:58:00	106530.86
1998-07-13 15:59:00	106894.6
1998-07-13 15:00:00	105718.664
1998-07-13 15:01:00	104839.95
1998-07-13 15:02:00	107607.45
1998-07-13 15:03:00	106496.086
1998-07-13 15:04:00	105465.734
1998-07-13 15:05:00	106476.01
1998-07-13 15:06:00	105303.836
1998-07-13 15:07:00	104426.84
1998-07-13 15:08:00	109524.82
1998-07-13 15:09:00	108265.77
1998-07-13 15:10:00	107156.91
1998-07-13 15:11:00	108193.13
1998-07-13 15:12:00	106943.664
1998-07-13 16:13:00	105963.93
1998-07-13 16:14:00	98658.86
1998-07-13 16:15:00	97960.88
1998-07-13 16:16:00	97266.67
1998-07-13 16:17:00	115375.7
1998-07-13 16:18:00	113943.57
1998-07-13 16:19:00	112883.47
1998-07-13 16:20:00	113992.94
1998-07-13 16:21:00	112425.68
1998-07-13 16:22:00	111032.016
1998-07-13 16:23:00	113871.62
1998-07-13 16:24:00	112207.234
1998-07-13 16:25:00	110857.21
1998-07-13 16:26:00	115152.53
1998-07-13 16:27:00	113398.17
1998-07-13 16:28:00	112025.76
1998-07-13 16:29:00	114769.28
1998-07-13 16:30:00	113079.58
1998-07-13 16:31:00	111692.086
1998-07-13 16:32:00	112830.6
1998-07-13 16:33:00	111223.34
1998-07-13 16:34:00	109954.89
1998-07-13 16:35:00	108837.445
1998-07-13 16:36:00	107445.805
1998-07-13 16:37:00	106439.42
1998-07-13 16:38:00	112878.54
1998-07-13 16:39:00	111412.94
1998-07-13 16:40:00	110187.52
1998-07-13 16:41:00	114722.914
1998-07-13 16:42:00	113158.164
1998-07-13 16:43:00	111758.61
1998-07-13 16:44:00	109902.42
1998-07-13 16:45:00	108428.84
1998-07-13 16:46:00	107345.664
1998-07-13 16:47:00	111053.016
1998-07-13 16:48:00	109654.33
1998-07-13 16:49:00	108503.73
1998-07-13 16:50:00	111149.62
1998-07-13 16:51:00	109720.94
1998-07-13 16:52:00	108549.89
1998-07-13 16:53:00	111305.96
1998-07-13 16:54:00	109772.13
1998-07-13 16:55:00	108632.42
1998-07-13 16:56:00	108995.58
1998-07-13 16:57:00	107621.04
1998-07-13 16:58:00	106526.33
1998-07-13 16:59:00	106751.82
1998-07-13 16:00:00	105617.77
1998-07-13 16:01:00	104714.56
1998-07-13 16:02:00	107842.61
1998-07-13 16:03:00	106655.84
1998-07-13 16:04:00	105609.805
1998-07-13 16:05:00	106241.375
1998-07-13 16:06:00	105148.37
1998-07-13 16:07:00	104261.1
1998-07-13 16:08:00	109496.67
1998-07-13 16:09:00	108247.97
1998-07-13 16:10:00	107150.23
1998-07-13 16:11:00	108440.875
1998-07-13 16:12:00	107106.78
1998-07-13 17:13:00	106100.18
1998-07-13 17:14:00	98564.12
1998-07-13 17:15:00	97865.914
1998-07-13 17:16:00	97141.07
1998-07-13 17:17:00	115134.51
1998-07-13 17:18:00	113779.74
1998-07-13 17:19:00	112749.25
1998-07-13 17:20:00	114095.27
1998-07-13 17:21:00	112501.88
1998-07-13 17:22:00	111062.34
1998-07-13 17:23:00	113948.18
1998-07-13 17:24:00	112239.24
1998-07-13 17:25:00	110857.81
1998-07-13 17:26:00	115183.35
1998-07-13 17:27:00	113392.086
1998-07-13 17:28:00	111969.86
1998-07-13 17:29:00	114894.164
1998-07-13 17:30:00	113139.75
1998-07-13 17:31:00	111708.83
1998-07-13 17:32:00	112941.02
1998-07-13 17:33:00	111292.28
1998-07-13 17:34:00	109974.49
1998-07-13 17:35:00	108976.11
1998-07-13 17:36:00	107546.99
1998-07-13 17:37:00	106511.65
1998-07-13 17:38:00	113297.6
1998-07-13 17:39:00	111695.99
1998-07-13 17:40:00	110448.305
1998-07-13 17:41:00	114874.875
1998-07-13 17:42:00	113258.46
1998-07-13 17:43:00	111828.984
1998-07-13 17:44:00	109969.56
1998-07-13 17:45:00	108449.31
1998-07-13 17:46:00	107347.63
1998-07-13 17:47:00	111255.19
1998-07-13 17:48:00	109802.76
1998-07-13 17:49:00	108623.57
1998-07-13 17:50:00	111465.03
1998-07-13 17:51:00	109927.016
1998-07-13 17:52:00	108718.2
1998-07-13 17:53:00	111071.33
1998-07-13 17:54:00	109581.93
1998-07-13 17:55:00	108413.984
1998-07-13 17:56:00	109070.08
1998-07-13 17:57:00	107668.5
1998-07-13 17:58:00	106547.2
1998-07-13 17:59:00	107194.51
1998-07-13 17:00:00	105923.586
1998-07-13 17:01:00	104996.08
1998-07-13 17:02:00	107907.125
1998-07-13 17:03:00	106696.25
1998-07-13 17:04:00	105613.98
1998-07-13 17:05:00	106475.94
1998-07-13 17:06:00	105298.17
1998-07-13 17:07:00	104381.805
1998-07-13 17:08:00	109702.92
1998-07-13 17:09:00	108391.44
1998-07-13 17:10:00	107255.08
1998-07-13 17:11:00	108281.9
1998-07-13 17:12:00	106964.91
1998-07-13 18:13:00	105935.72
1998-07-13 18:14:00	98825.57
1998-07-13 18:15:00	98017.9
1998-07-13 18:16:00	97255.54
1998-07-13 18:17:00	115339.18
1998-07-13 18:18:00	113875.016
1998-07-13 18:19:00	112751.664
1998-07-13 18:20:00	114285.27
1998-07-13 18:21:00	112608.03
1998-07-13 18:22:00	111163.125
1998-07-13 18:23:00	114158.66
1998-07-13 18:24:00	112381.19
1998-07-13 18:25:00	110974.26
1998-07-13 18:26:00	115125.66
1998-07-13 18:27:00	113364.266
1998-07-13 18:28:00	111925.57
1998-07-13 18:29:00	115123.664
1998-07-13 18:30:00	113299.01
1998-07-13 18:31:00	111852.86
1998-07-13 18:32:00	112913.41
1998-07-13 18:33:00	111280.51
1998-07-13 18:34:00	109940.96
1998-07-13 18:35:00	109045.4
1998-07-13 18:36:00	107575.42
1998-07-13 18:37:00	106527.4
1998-07-13 18:38:00	113406.31
1998-07-13 18:39:00	111780.086
1998-07-13 18:40:00	110498.22
1998-07-13 18:41:00	114803.305
1998-07-13 18:42:00	113227.09
1998-07-13 18:43:00	111774.805
1998-07-13 18:44:00	109853.73
1998-07-13 18:45:00	108390.734
1998-07-13 18:46:00	107248.48
1998-07-13 18:47:00	111301.984
1998-07-13 18:48:00	109837.71
1998-07-13 18:49:00	108637.56
1998-07-13 18:50:00	111503.1
1998-07-13 18:51:00	109967.54
1998-07-13 18:52:00	108735.29
1998-07-13 18:53:00	111137.945
1998-07-13 18:54:00	109625.09
1998-07-13 18:55:00	108445.04
1998-07-13 18:56:00	109143.42
1998-07-13 18:57:00	107716.07
1998-07-13 18:58:00	106581.78
1998-07-13 18:59:00	107444.44
1998-07-13 18:00:00	106099.79
1998-07-13 18:01:00	105145.42
1998-07-13 18:02:00	107881.27
1998-07-13 18:03:00	106695.5
1998-07-13 18:04:00	105609.086
1998-07-13 18:05:00	106098.91
1998-07-13 18:06:00	105035.164
1998-07-13 18:07:00	104099.19
1998-07-13 18:08:00	109928.49
1998-07-13 18:09:00	108550.695
1998-07-13 18:10:00	107381.8
1998-07-13 18:11:00	108348.984
1998-07-13 18:12:00	106994.5
1998-07-13 19:13:00	105941.734
1998-07-13 19:14:00	98990.68
1998-07-13 19:15:00	98125.234
1998-07-13 19:16:00	97319.336
1998-07-13 19:17:00	115360.57
1998-07-13 19:18:00	113892.01
1998-07-13 19:19:00	112748.37
1998-07-13 19:20:00	114472.13
1998-07-13 19:21:00	112748.67
1998-07-13 19:22:00	111292.93
1998-07-13 19:23:00	113985.53
1998-07-13 19:24:00	112284.37
1998-07-13 19:25:00	110858.61
1998-07-13 19:26:00	115308.38
1998-07-13 19:27:00	113484.83
1998-07-13 19:28:00	112044.42
1998-07-13 19:29:00	115110.57
1998-07-13 19:30:00	113291.17
1998-07-13 19:31:00	111844.09
1998-07-13 19:32:00	113196.09
1998-07-13 19:33:00	111484.33
1998-07-13 19:34:00	110159.53
1998-07-13 19:35:00	109009.17
1998-07-13 19:36:00	107568.94
1998-07-13 19:37:00	106508.47
1998-07-13 19:38:00	113371.99
1998-07-13 19:39:00	111752.97
1998-07-13 19:40:00	110475.25
1998-07-13 19:41:00	114968.42
1998-07-13 19:42:00	113336.32
1998-07-13 19:43:00	111882.95
1998-07-13 19:44:00	109748.78
1998-07-13 19:45:00	108316.86
1998-07-13 19:46:00	107179.336
1998-07-13 19:47:00	111256.98
1998-07-13 19:48:00	109806.37
1998-07-13 19:49:00	108615.82
1998-07-13 19:50:00	111593.695
1998-07-13 19:51:00	110030.2
1998-07-13 19:52:00	108794.695
1998-07-13 19:53:00	111282.59
1998-07-13 19:54:00	109720.586
1998-07-13 19:55:00	108536.25
1998-07-13 19:56:00	109064.33
1998-07-13 19:57:00	107673.24
1998-07-13 19:58:00	106530.99
1998-07-13 19:59:00	107267.06
1998-07-13 19:00:00	105969.64
1998-07-13 19:01:00	105016.59
1998-07-13 19:02:00	108125.695
1998-07-13 19:03:00	106868.914
1998-07-13 19:04:00	105771.445
1998-07-13 19:05:00	106577.83
1998-07-13 19:06:00	105354.695
1998-07-13 19:07:00	104397.81
1998-07-13 19:08:00	109541.81
1998-07-13 19:09:00	108264.43
1998-07-13 19:10:00	107100.57
1998-07-13 19:11:00	108445.19
1998-07-13 19:12:00	107090.91
1998-07-13 20:00:00	106035.44
1998-07-13 20:01:00	98684.22
1998-07-13 20:02:00	97902.34
1998-07-13 20:03:00	97088.14
1998-07-13 20:04:00	107054.18
1998-07-13 20:05:00	105969.695
1998-07-13 20:06:00	105192.23
1998-07-13 20:07:00	107255.734
1998-07-13 20:08:00	105993.98
1998-07-13 20:09:00	105009.9
1998-07-13 20:10:00	110083.016
1998-07-13 20:11:00	108658.83
1998-07-13 20:12:00	107505.31
1998-07-13 20:13:00	20987.718999999997
1998-07-13 20:14:00	22256.115
1998-07-13 20:15:00	22594.31
1998-07-13 20:16:00	24532.979
1998-07-13 20:17:00	24374.771
1998-07-13 20:18:00	25780.627
1998-07-13 20:19:00	24066.125
1998-07-13 20:20:00	23968.957000000002
1998-07-13 20:21:00	24791.287
1998-07-13 20:22:00	24347.54
1998-07-13 20:23:00	24305.195
1998-07-13 20:24:00	24772.826
1998-07-13 20:25:00	23452.718999999997
1998-07-13 20:26:00	23346.64
1998-07-13 20:27:00	23639.152000000002
1998-07-13 20:28:00	23442.797000000002
1998-07-13 20:29:00	23308.252
1998-07-13 20:30:00	23601.709
1998-07-13 20:31:00	23168.389
1998-07-13 20:32:00	22966.95
1998-07-13 20:33:00	23275.406000000003
1998-07-13 20:34:00	23623.652000000002
1998-07-13 20:35:00	23482.697
1998-07-13 20:36:00	23765.254
1998-07-13 20:37:00	23288.436
1998-07-13 20:38:00	23154.486
1998-07-13 20:39:00	23421.111
1998-07-13 20:40:00	23573.152000000002
1998-07-13 20:41:00	23492.397999999997
1998-07-13 20:42:00	23721.06
1998-07-13 20:43:00	23211.957000000002
1998-07-13 20:44:00	23158.7
1998-07-13 20:45:00	23409.51
1998-07-13 20:46:00	22847.09
1998-07-13 20:47:00	22827.861
1998-07-13 20:48:00	23098.88
1998-07-13 20:49:00	24296.084
1998-07-13 20:50:00	24151.81
1998-07-13 20:51:00	24487.75
1998-07-13 20:52:00	23056.277000000002
1998-07-13 20:53:00	22967.343999999997
1998-07-13 20:54:00	23348.432
1998-07-13 20:55:00	22624.404
1998-07-13 20:56:00	22488.342
1998-07-13 20:57:00	22844.02
1998-07-13 20:58:00	22348.07
1998-07-13 20:59:00	22225.215
1998-07-13 21:09:00	22479.45
1998-07-13 21:10:00	20592.164
1998-07-13 21:11:00	20513.855
1998-07-13 21:12:00	20767.625
1998-07-13 21:13:00	24063.791
1998-07-13 21:14:00	23776.537
1998-07-13 21:15:00	23996.275
1998-07-13 21:16:00	24509.522999999997
1998-07-13 21:17:00	24571.55
1998-07-13 21:18:00	24698.607000000004
1998-07-13 21:19:00	23095.865
1998-07-13 21:20:00	22998.912
1998-07-13 21:21:00	23139.334
1998-07-13 21:22:00	23574.142999999996
1998-07-13 21:23:00	23445.517999999996
1998-07-13 21:24:00	23567.51
1998-07-13 21:25:00	23021.326
1998-07-13 21:26:00	22930.037
1998-07-13 21:27:00	23142.183999999997
1998-07-13 21:28:00	23052.82
1998-07-13 21:29:00	22950.9
1998-07-13 21:30:00	23172.002
1998-07-13 21:31:00	21985.945
1998-07-13 21:32:00	21993.202999999998
1998-07-13 21:33:00	22187.512000000002
1998-07-13 21:34:00	23389.139
1998-07-13 21:35:00	23248.468999999997
1998-07-13 21:36:00	23445.057
1998-07-13 21:37:00	22925.316000000003
1998-07-13 21:38:00	22793.424
1998-07-13 21:39:00	22922.729
1998-07-13 21:40:00	23496.922000000002
1998-07-13 21:41:00	23364.42
1998-07-13 21:42:00	23516.03
1998-07-13 21:43:00	23230.402000000002
1998-07-13 21:44:00	23087.23
1998-07-13 21:45:00	23210.267999999996
1998-07-13 21:46:00	22864.791
1998-07-13 21:47:00	22729.46
1998-07-13 21:48:00	22816.715
1998-07-13 21:49:00	24068.343999999997
1998-07-13 21:50:00	23850.838
1998-07-13 21:51:00	23975.537
1998-07-13 21:52:00	22720.722999999998
1998-07-13 21:53:00	22599.29
1998-07-13 21:54:00	22789.54
1998-07-13 21:55:00	22193.152000000002
1998-07-13 21:56:00	21973.371
1998-07-13 21:57:00	22088.373
1998-07-13 21:58:00	21988.97
1998-07-13 21:59:00	21875.746
1998-07-13 21:00:00	22029.045
1998-07-13 21:01:00	20647.424
1998-07-13 21:02:00	20455.084
1998-07-13 21:03:00	20579.174
1998-07-13 21:04:00	11594.069
1998-07-13 21:05:00	11555.1
1998-07-13 21:06:00	11850.614
1998-07-13 21:07:00	11957.268
1998-07-13 21:08:00	11580.566
1998-07-13 22:00:00	11993.911
1998-07-13 22:01:00	12352.212
1998-07-13 22:02:00	12157.309
1998-07-13 22:03:00	12413.291000000001
1998-07-13 22:04:00	18179.633
1998-07-13 22:05:00	17900.816000000003
1998-07-13 22:06:00	17970.84
1998-07-13 22:07:00	17618.672
1998-07-13 22:08:00	17492.887
1998-07-13 22:09:00	17408.148
